source_file	tokens	prep_errors	tok_errors	warnings	skipped	prep_error_detail	tok_error_detail
tlg0007.tlg059.perseus-grc2.xml	884	0	0	0			
tlg0007.tlg060.perseus-eng2.xml	17370	0	0	0			
tlg0007.tlg060.perseus-grc2.xml	11762	0	0	0			
tlg0007.tlg061.perseus-eng2.xml	17608	0	0	0			
tlg0007.tlg061.perseus-grc2.xml	11861	0	0	0			
tlg0007.tlg062.perseus-eng2.xml	1405	0	0	0			
tlg0007.tlg062.perseus-grc2.xml	940	0	0	0			
tlg0007.tlg063.perseus-eng2.xml	17552	0	0	0			
tlg0007.tlg063.perseus-grc2.xml	11756	0	0	0			
tlg0007.tlg064.perseus-eng2.xml	11131	0	0	0			
tlg0007.tlg064.perseus-grc2.xml	7346	0	0	0			
tlg0007.tlg065.perseus-eng2.xml	9670	0	0	0			
tlg0007.tlg065.perseus-grc2.xml	6146	0	0	0			
tlg0007.tlg066.perseus-eng2.xml	6306	0	0	0			
tlg0007.tlg066.perseus-grc2.xml	4130	0	0	0			
tlg0007.tlg067.perseus-eng3.xml	9271	0	0	0			
tlg0007.tlg067.perseus-eng4.xml	10034	0	0	0			
tlg0007.tlg067.perseus-grc2.xml	6134	0	0	0			
tlg0007.tlg068.perseus-eng3.xml	15341	0	0	0			
tlg0007.tlg068.perseus-eng4.xml	16219	0	0	0			
tlg0007.tlg068.perseus-grc2.xml	9847	0	0	0			
tlg0007.tlg069.perseus-eng3.xml	8619	0	0	0			
tlg0007.tlg069.perseus-eng4.xml	7412	0	0	0			
tlg0007.tlg069.perseus-grc2.xml	5113	0	0	0			
tlg0007.tlg070.perseus-eng3.xml	19018	0	0	0			
tlg0007.tlg070.perseus-eng4.xml	18677	0	0	0			
tlg0007.tlg070.perseus-grc2.xml	11753	0	0	0			
tlg0007.tlg071.perseus-eng3.xml	8680	0	0	0			
tlg0007.tlg071.perseus-eng4.xml	9683	0	0	0			
tlg0007.tlg071.perseus-grc2.xml	5039	0	0	0			
tlg0007.tlg072.perseus-eng3.xml	5119	0	0	0			
tlg0007.tlg072.perseus-eng4.xml	6001	0	0	0			
tlg0007.tlg072.perseus-grc2.xml	2993	0	0	0			
tlg0007.tlg073.perseus-eng3.xml	3239	0	0	0			
tlg0007.tlg073.perseus-eng4.xml	3250	0	0	0			
tlg0007.tlg073.perseus-grc2.xml	1810	0	0	0			
tlg0007.tlg074.perseus-eng3.xml	2012	0	0	0			
tlg0007.tlg074.perseus-eng4.xml	1893	0	0	0			
tlg0007.tlg074.perseus-grc2.xml	1255	0	0	0			
tlg0007.tlg075.perseus-eng3.xml	1040	0	0	0			
tlg0007.tlg075.perseus-eng4.xml	990	0	0	0			
tlg0007.tlg075.perseus-grc2.xml	664	0	0	0			
tlg0007.tlg076.perseus-eng3.xml	14163	0	0	0			
tlg0007.tlg076.perseus-eng4.xml	13610	0	0	0			
tlg0007.tlg076.perseus-grc2.xml	9234	0	0	0			
tlg0007.tlg077.perseus-eng3.xml	11488	0	0	0			
tlg0007.tlg077.perseus-eng4.xml	10061	0	0	0			
tlg0007.tlg077.perseus-grc2.xml	6891	0	0	0			
tlg0007.tlg078.perseus-eng3.xml	6137	0	0	0			
tlg0007.tlg078.perseus-eng4.xml	6770	0	0	0			
tlg0007.tlg078.perseus-grc2.xml	3707	0	0	0			
tlg0007.tlg079.perseus-eng3.xml	14372	0	0	0			
