source_file	tokens	prep_errors	tok_errors	warnings	skipped	prep_error_detail	tok_error_detail
phi0914.phi00130.perseus-eng2.xml	24098	0	0	0			
phi0914.phi00130.perseus-eng3.xml	22269	0	0	0			
phi0914.phi00130.perseus-lat2.xml	13492	0	0	0			
phi0914.phi00130.perseus-lat3.xml	13519	0	0	0			
phi0914.phi00131.perseus-eng1.xml	12633	0	0	0			
phi0914.phi00131.perseus-eng2.xml	21932	0	0	0			
phi0914.phi00131.perseus-eng3.xml	21113	0	0	0			
phi0914.phi00131.perseus-lat1.xml	12608	0	0	0			
phi0914.phi00132.perseus-eng1.xml	10666	0	0	0			
phi0914.phi00132.perseus-eng2.xml	18587	0	0	0			
phi0914.phi00132.perseus-eng3.xml	17594	0	0	0			
phi0914.phi00132.perseus-lat1.xml	10660	0	0	0			
phi0914.phi00133.perseus-eng1.xml	11506	0	0	0			
phi0914.phi00133.perseus-eng2.xml	20016	0	0	0			
phi0914.phi00133.perseus-eng3.xml	18985	0	0	0			
phi0914.phi00133.perseus-lat1.xml	11539	0	0	0			
phi0914.phi00134.perseus-eng1.xml	14991	0	0	0			
phi0914.phi00134.perseus-eng2.xml	26083	0	0	0			
phi0914.phi00134.perseus-eng3.xml	24750	0	0	0			
phi0914.phi00134.perseus-lat1.xml	15008	0	0	0			
phi0914.phi00135.perseus-eng1.xml	12639	0	0	0			
phi0914.phi00135.perseus-eng2.xml	22246	0	0	0			
phi0914.phi00135.perseus-eng3.xml	20549	0	0	0			
phi0914.phi00135.perseus-lat1.xml	12647	0	0	0			
phi0914.phi00136.perseus-eng1.xml	11394	0	0	0			
phi0914.phi00136.perseus-eng2.xml	19409	0	0	0			
phi0914.phi00136.perseus-eng3.xml	18385	0	0	0			
phi0914.phi00136.perseus-lat1.xml	11368	0	0	0			
phi0914.phi00137.perseus-eng1.xml	16351	0	0	0			
phi0914.phi00137.perseus-eng2.xml	27132	0	0	0			
phi0914.phi00137.perseus-eng3.xml	26278	0	0	0			
phi0914.phi00137.perseus-lat1.xml	16375	0	0	0			
phi0914.phi00138.perseus-eng1.xml	16947	0	0	0			
phi0914.phi00138.perseus-eng2.xml	29011	0	0	0			
phi0914.phi00138.perseus-eng3.xml	27614	0	0	0			
phi0914.phi00138.perseus-lat1.xml	16960	0	0	0			
phi0914.phi00139.perseus-eng1.xml	14775	0	0	0			
phi0914.phi00139.perseus-eng2.xml	25459	0	0	0			
phi0914.phi00139.perseus-eng3.xml	23818	0	0	0			
phi0914.phi00139.perseus-lat1.xml	14738	0	0	0			
phi0914.phi0014.perseus-eng1.xml	29110	0	0	0			
phi0914.phi0014.perseus-eng2.xml	29767	0	0	0			
phi0914.phi0014.perseus-lat2.xml	16783	0	0	0			
phi0914.phi0014.perseus-lat3.xml	16785	0	0	0			
phi0914.phi00140.perseus-eng1.xml	14762	0	0	0			
phi0914.phi00140.perseus-eng2.xml	25351	0	0	0			
phi0914.phi00140.perseus-eng3.xml	23721	0	0	0			
phi0914.phi00140.perseus-lat1.xml	14758	0	0	0			
phi0914.phi00141.perseus-eng1.xml	7596	0	0	0			
phi0914.phi00141.perseus-eng2.xml	15498	0	0	0			
phi0914.phi00141.perseus-eng3.xml	11976	0	0	0			
phi0914.phi00141.perseus-lat1.xml	7608	0	0	0			
phi0914.phi00142.perseus-eng1.xml	16859	0	0	0			
phi0914.phi00142.perseus-eng2.xml	29068	0	0	0			
phi0914.phi00142.perseus-eng3.xml	27319	0	0	0			
phi0914.phi00142.perseus-lat1.xml	16794	0	0	0			
phi0914.phi00143.perseus-eng1.xml	9559	0	0	0			
phi0914.phi00143.perseus-eng2.xml	10065	0	0	0			
phi0914.phi00143.perseus-eng3.xml	9275	0	0	0			
phi0914.phi00143.perseus-lat1.xml	5730	0	0	0			
phi0914.phi00143.perseus-lat3.xml	5756	0	0	0			
phi0914.phi00144.perseus-eng1.xml	20636	0	0	0			
phi0914.phi00144.perseus-eng2.xml	22997	0	0	0			
phi0914.phi00144.perseus-eng3.xml	20738	0	0	0			
phi0914.phi00144.perseus-lat1.xml	12661	0	0	0			
phi0914.phi00144.perseus-lat3.xml	12733	0	0	0			
phi0914.phi00145.perseus-eng1.xml	21858	0	0	0			
phi0914.phi00145.perseus-eng2.xml	23065	0	0	0			
phi0914.phi00145.perseus-eng3.xml	22086	0	0	0			
phi0914.phi00145.perseus-lat1.xml	13204	0	0	0			
phi0914.phi00145.perseus-lat3.xml	13236	0	0	0			
